review_id,product_name,review_posted_date,review_header,review_comment_count,review_text,review_rating,review_author 
2620,,15 Feb 2018,It works,,It works,5.0 ,
2621,,15 Feb 2018,This is my first stainless steel pot set and I couldn't be happier. I do a lot of cooking and so ...,,"Pricey? Yes, but totally worth it. I am completely enamored with this set. This is my first stainless steel pot set and I couldn't be happier. I do a lot of cooking and so far so good. This set is holding up strong! The inset steamer was a definite buy for me. Not only can you use it to steam foods but I use it as a strainer too. Perfect!",5.0 ,
2622,,15 Feb 2018,"Cuisinart and Amazon, take em to small claims court for false advertising warranty",,"Purchased the entire set of MultiClad by Cuisinart, then added both larger skillet and braising pan. Stainless Steel, the only way to cook, however, as the MCP22-30HN had warped, and I did nothing to cause it, all other pans are perfect and are use as much as the others, no washing right after cooking, even let them go overnight in most cases. Long story short, registered all my products with Cuisinart online, contacted and told to email picture of warpage, sent to 2 different individuals, now been almost 4 weeks and have not received even a reply confirming email receipt, called back with case number, gal on phone says they have 15 working days to reply, (which has also gone by), either way, stuck with a $80 pan that is warped, does not cook properly now, lifetime warranty means absolutely nothing if they string out a replacement that takes the rest of my life to receive. Sad state of affairs, a company is only as good as its word, and cuisinarts word is not good. Small claims, here I come, once I find their registered agent, and the registered agent for Amazon.",1.0 ,
2623,,15 Feb 2018,Not a fan of these pans. Simply boiled water ...,,Not a fan of these pans. Simply boiled water with noodles and it stained the inside bottom of the pan. Would not come clean.,2.0 ,
2624,,14 Feb 2018,Sent them back.,,Stuff sticks to them. I sent them back after I could not flip my son's grilled cheese sandwich.,1.0 ,
2625,,13 Feb 2018,Excellent pan!,,"I love this. It's heavy, durable, and works so well! I use this every chance I get. I decided to invest in a pan that is more costly than my usual cookware, and now I'm hooked! Well worth spending extra for such a high quality product. It makes cooking even more enjoyable.",5.0 ,
2626,,13 Feb 2018,Favorite pot.,,"Love this pot. Its easy to clean. It’s heavy duty, will probably last a lifetime. I have the one size down from this also. I like that the lids are interchangeable.",5.0 ,
2627,,13 Feb 2018,Would buy again,,"Well made, beautiful griddle that works well on my ceramic glass top stove. Cleans easily.",5.0 ,
2628,,13 Feb 2018,Five Stars,,nice weight good size,5.0 ,
2629,,12 Feb 2018,Five Stars,,Very satisfied with this product. It's worth the buck and so easy to clean.,5.0 ,
2630,,12 Feb 2018,One Star,,after few uses,1.0 ,
2631,,12 Feb 2018,Five Stars,,Excellent pan,5.0 ,
2632,,12 Feb 2018,This is a beautiful Multi-Clad Pro pot especially for large quantities of pasta,,I have bought Cuisinart over 40 years. I have all sizes now. This is a beautiful Multi-Clad Pro pot especially for large quantities of pasta. The core conducts the heat evenly and you can cook at a lower temperature. Easy to handle with 2 handles and has a beautiful shin that lasts for years. I recommend this product. It is equal to the All=Clad which are much more expensive. This is a terrific buy.,5.0 ,
2633,,12 Feb 2018,Great set of pans!,,Very nice pans! Good value for the money.,4.0 ,
2634,,11 Feb 2018,Five Stars,,Very nice quality pot. Heavy and well made.,5.0 ,
2635,,11 Feb 2018,Great griddle!,,"This is great for pancakes. I feel like making flapjacks every day! It can easily fit three pancakes (the size I make). The only downside is that the handles are a little too high. 1/2"" shorter would be better. The range top of my GE gas range has a panel in the rear which juts out, preventing this griddle from being centered front-to-rear. Non-stick is really slick. I guess it's dishwasher safe, but it's so easy to clean I just do that in the sink.",4.0 ,
2636,,11 Feb 2018,Seasoned and everything still sticks,,"I’ve seasoned them as instructed, preheated the pan, added oil and waited 2 minutes before adding food and everything still sticks making me have to clean and resseason them every time. I’m extremely frustrated with these pans and wouldn’t recommend them. I’m going to clean and season them one more time and see what happens.",1.0 ,
2637,,11 Feb 2018,Nice Heavy Pot,,Wow. This pot is taller then I expected and the width is almost the same as my 2 qt pot. And really heavy. I cut my finger when washing along the rim so be careful. That edge is sharp. Glad I bought it.,5.0 ,
2638,,10 Feb 2018,Amazing saucepan!,,"Amazing Pan! Before this we were using crappy stainless steel saucepan. My life has completely changed now! This was recommended by America's Test Kitchen as their 2nd option as we didn't opt for the 1st Option, All Clad, since that was way too expensive. The quality of this pan and weight of it is amazing.",5.0 ,
2639,,10 Feb 2018,Five Stars,,This cookware far exceeds my expectations.,5.0 ,
2640,,09 Feb 2018,Not 3 quarts!,,"I'd really like to find out why a manufacturer can label a saucepan as ""three quart"" when it only holds 2 quarts. There is absolutely no way to get 3 quarts of liquid into this pan, even if it wasn't necessary to stir.",2.0 ,
2641,,09 Feb 2018,Not worth the money,,I am so disappointed in these. They looked terrible after one wash.,1.0 ,
2642,,23 Apr 2018,Five Stars,,It works great. Really increases the volume,5.0 ,
2643,,22 Apr 2018,Horrible Side Effects,,"The side effects for this are terrible. I had horrible shooting breast pain, chest pain, very enlarged and swollen breast. Took me 4 weeks to figure out that the pain was a side effect from this. It states on the package and website that these were side effects, however I did not read until a month after I started taking it. I would stay away from this.",1.0 ,
2644,,21 Apr 2018,Five Stars,,I like the price. I've been buying them in Walmart but for $5 more.,5.0 ,
2645,,19 Apr 2018,Didn’t work for me!,,Didn’t work for me! I started losing more hair after starting within a week and broke out on my face. I stopped taking!,1.0 ,
2646,,19 Apr 2018,Producing healthier hair strands & growth,,It has helped my hair thicken and stop breaking and falling out. It has also promoted new growth so i'm happy with the product.,5.0 ,
2647,,18 Apr 2018,One Star,,No difference seen after a number of months. Saving my money... supplements don't really work for hair health.,1.0 ,
2648,,17 Apr 2018,Two Stars,,no difference in hair after using it.,2.0 ,
2649,,17 Apr 2018,Five Stars,,I love,5.0 ,
2650,,16 Apr 2018,Still not seeing the results they claim will see. ...,,"Still not seeing the results they claim will see. I am taking it already for about 4 months. So, we'll see.",3.0 ,
2651,,16 Apr 2018,Five Stars,,very happy with product,5.0 ,
2652,,15 Apr 2018,My hair IS GROWING!,,"I am a black woman. This my third box. My hair grew over an inch with the first two boxes, but I also took 150 mg of iron every other day because of my anemia. More noticeable was the thickness of my hair. Every ‘body’ is different. My breasts also increased in size with this product- not something I needed as I have enough. So for me exercising is important to maintain my profile proportions. However, my hair is my glory and confidence, so I’m going to continue taking the supplements. So far the best experience with REAL hair growth. This product delivers everything it claims.",5.0 ,
2653,,14 Apr 2018,Five Stars,,Love these vitamins,5.0 ,
2654,,14 Apr 2018,"Yes, it works",,"A good product, has helped my hair growth . I will continue taking it. Results aren’t magical, but increased growth.",5.0 ,
2655,,14 Apr 2018,"Fake product, received 28 capsules in a 90 capsule pack",,This is a fake product. Do not buy it. I bought a 90 caposule pack and received a 28 capsule pack that had each capsule package cut from probably a sheet.,1.0 ,
2656,,14 Apr 2018,Five Stars,,This predicted worked wonders and I would definitely order it again.,5.0 ,
2657,,12 Apr 2018,I am on my 1st month. Just ordered the ...,,I am on my 1st month. Just ordered the 2nd. Did take pictures beforw I started and will post more after 2 months. I have not noticed any side effects,3.0 ,
2658,,12 Apr 2018,Allergic Reaction,,I had a allergic reaction after 6 days. Broke out in hives and a rash. Stopped the product and everything cleared up. Have to check how to return as there is no receipt in the box ever from Amazon.,2.0 ,
2659,,12 Apr 2018,I'm very happy with the results and continuing using it,,"I've only been using these for about a month and a half, my hair does seem to be growing faster. My stylist was actually shocked my hair had grown as much as it had since the last time I saw her (5 weeks prior). I'm very happy with the results and continuing using it.",5.0 ,
2660,,12 Apr 2018,It works,,No side effects,5.0 ,
2661,,11 Apr 2018,Five Stars,,My hair falls out less and seems a whole lot healthier!,5.0 ,
2662,,11 Apr 2018,Two Stars,,Don't think it works,2.0 ,
2663,,10 Apr 2018,Wonderful difference in hair,,Used this for two years. Wonderful difference in hair. Absolutely recommend this product.,5.0 ,
2664,,10 Apr 2018,Pass,,I had to get a refund. Made me break out SO BAD. Nope,1.0 ,
2665,,10 Apr 2018,Just get Biotin instead,,Just get Biotin.,1.0 ,
2666,,09 Apr 2018,I use the whole system and really like the way my hair is looking,,I use the whole system and really like the way my hair is looking. Running out of pills very soon. Need to reorder for my second month.,1.0 ,
2667,,09 Apr 2018,Three Stars,,I can't see any evidence that this is working.,3.0 ,
2668,,09 Apr 2018,"Using this since 2016 and yes, it does work",,"Ok, I held off writing this review until I could say that I have been using this product for a while. So, I have been using this product since March 2016 (that would be just about 2 years). I have a thyroid condition which I think is somewhat responsible for my hair thinning. I'm 52, so I'm also expecting to get some thinning just due to age, but I had started to see more hair loss that I liked. My thick ponytails were getting quite thin. I did some research and found this product. I have been taking it faithfully twice per day for the past two years. it took some time for me to see a difference but now I can honestly say that my hair feels much thicker than it has in years. Its still not quite as thick as when I was 20 years old, but there is absolutely no sign of thinning spots and it looks and feels very full when I touch it. I'm also noticing a lot of new hair growth, many little hairs growing all over my head. I noticed this more because almost at the same time I started taking this product I decided to grow out my bangs. Now that they are all gone I am noticing how many little hairs are wanting to replace my bags. Its actually very exciting to see all this growth. If you want immediate results then maybe this is not the product for you, but if you have a little time then go ahead and try it. I am happy that I did and I will continue to use it .",5.0 ,
2669,,09 Apr 2018,Use it more thn 3 montha,,Well this product seems to be working with my hair texture and growth. You need to try it at least 3 months to see any results.,4.0 ,
2670,,09 Apr 2018,Love!,,Absolutely love! My hair is so much healthier. New growth! My hairdresser noticed the difference!!!,5.0 ,
2671,,09 Apr 2018,One Star,,This didn’t work. I gave it away! Keep your money!,1.0 ,
2672,,08 Apr 2018,Five Stars,,My hair is growing back thanks to this vitamin.,5.0 ,
2673,,08 Apr 2018,Double loss: money and hair,,"This product did nothing for my hair. In fact, I lost more with the product than without it. Can't give negative stars, won't post without a star.",1.0 ,
2674,,06 Apr 2018,Old stock.,,Bought this as Subscribe and save and it's old stock. Has expired coupons. Not sure of the quality control so it may be better to buy from a physical store.,2.0 ,
2675,,06 Apr 2018,I recommend it all the time,,Viviscal works. I recommend it all the time.,5.0 ,
2676,,05 Apr 2018,Two Stars,,Did not help me at all - I eventually threw away the product.,2.0 ,
2677,,05 Apr 2018,Four Stars,,I didn’t really see results until 3 months but it did help with hair growth,4.0 ,
2678,,04 Apr 2018,Five Stars,,Works,5.0 ,
2679,,04 Apr 2018,Five Stars,,Best product ever. I noticed the difference within a week.,5.0 ,
2680,,04 Apr 2018,Try It!!!,,"Not associated with this company to start off. Someone at work and I were talking and she recommended me to try this since my hair was disappear in and what was left was thinning. Ok, so I tried it and after about 60 days, actually noticed my hair thickening. Have been using it now for a year and still see the results. I also noticed that when I get a haircut, the scissors sound like they are chopping hair and that seems like another sign.",5.0 ,
2681,,03 Apr 2018,... bought this before on amazon and it is a great product but this most recent purchase seems to be ...,,I have bought this before on amazon and it is a great product but this most recent purchase seems to be counterfeit. It is like taking a sugar pill,1.0 ,
2682,,02 Apr 2018,"Immediate allergic reaction, but no allergy to any listed ...",,"Immediate allergic reaction, but no allergy to any listed ingredients. I wish I would have read more reviews, I do believe this is a counterfeit product.",1.0 ,
2683,,01 Apr 2018,Five Stars,,love it,5.0 ,
2684,,31 Mar 2018,I started using this because my hair started thinning in ...,,"I started using this because my hair started thinning in the back. It seems to really be helping, even my eyelashes are getting longer! My husband noticed, and now he's starting to use it.",5.0 ,
2685,,29 Mar 2018,Five Stars,,Amazing product! It really works however only for length. No good results on roots!,5.0 ,
2686,,29 Mar 2018,Five Stars,,My hair has grown! I use it once a day.,5.0 ,
2687,,28 Mar 2018,My wife is seeing a difference in her hair after ...,,My wife is seeing a difference in her hair after less than 2 months of use. These were almost half the price of Walgreens.,5.0 ,
2688,,27 Mar 2018,I feel like i'm still getting some of the benefits though and ...,,"The directions say to take two a day. I only take 1 a day when I take my other morning vitamins. I feel like i'm still getting some of the benefits though and i'm really loving this stuff! Not sure if it's just a placebo effect, but I feel like my hair is growing faster. I also feel like i'm losing less hair when brushing or showering. I'm not sure if this is a result of the product, but my nails are actually growing long and strong for the first time in my life!",5.0 ,
2689,,26 Mar 2018,Don’t know about this box. This box is different ...,,"Don’t know about this box. This box is different and the pill is half the thickness, why is this. I’ve bought from this place before and this is NOT the same product as before. So until this is answered I guess I will leave a 2 Star. Just doesn’t make sense.",2.0 ,
2690,,26 Mar 2018,Great product,,"Easy to use, no side effects. Both hair and nails feel better.",5.0 ,
2691,,26 Mar 2018,Five Stars,,I have been using this product for several years and have noticeable results.,5.0 ,
2693,,25 Mar 2018,I couldn’t live without these! I have a lot ...,,I couldn’t live without these! I have a lot of hair fall out form hormone issues and medications and this helps a lot!,5.0 ,
2695,,24 Mar 2018,FAKE,,FAKE FAKE FAKE FAKE FAKE FAKE FAKE FAKE FAKE FAKE FAKE FAKE FAKE . I have been taking these vitamins for about a year and these are absolutely NOT them!!! I was suspicious when I saw the box was taped up ... opened them and compared them to Viviscal I have purchased straight from Viviscal .... returning them and warning people not to order these because who the heck knows what is actually in these things. SO scary do NOT purchase,1.0 ,
2696,,23 Mar 2018,Doesn’t work,,Gave it a year and it seems my hair is worse. Did absolutely nothing. Save your money and try something else!!!,1.0 ,
2697,,22 Mar 2018,One Star,,absolutely useless. I didn't notice any changes despite taking this for 6 months.,1.0 ,
2698,,22 Mar 2018,Five Stars,,"If you're experiencing hair loss for no apparent reason, take this! Works wonders!",5.0 ,
2699,,22 Mar 2018,OMG it actually works,,"I bought this as a shot in the dark to try anything...and I only took the morning dose!! I was going through a very stressful time, I just had a baby and my mom got sick so my hair was falling out from all the stress but I’m so excited how well it’s been working!!!",5.0 ,
2700,,22 Mar 2018,This isn’t a review but a desperate plea. Please ...,,This isn’t a review but a desperate plea. Please tell me how long you used the product and if it really worked. I’m so tired of trying things that don’t work and wasting time and money. Thanks.,5.0 ,
2701,,21 Mar 2018,Viviscal and WEIGHT GAIN (Beware)!!!,,Whilst I do see a difference in my hair... I see a big difference in my waistline too. I have gained at least 10lbs since taking Viviscal all in the middle and I could not figure out what was happening. If you google the product it does talk about weight gain. I am going to have to stop unfortunately. That is not worth it to me.,3.0 ,
2702,,21 Mar 2018,One Star,,made me gain weight!!!!,1.0 ,
2703,,21 Mar 2018,Five Stars,,promptly received product and it works great.,5.0 ,
2704,,20 Mar 2018,Nope!,,Sorry. Bought 90 day supply. And completed it as instructed. Noticed no different what so ever. Another product that took my $$$,2.0 ,
2705,,19 Mar 2018,Four Stars,,my girlfriend uses this... very happy,4.0 ,
2706,,19 Mar 2018,Highly recommend.,,These have worked for me and in a short period of time. Highly recommend.,5.0 ,
2707,,19 Mar 2018,Five Stars,,"it started to grow my hair, but it has been a slow-slow grow",5.0 ,
2708,,18 Mar 2018,One Star,,Haven't noticed any difference. Package nearly empty.,1.0 ,
2709,,16 Mar 2018,I have not had any side effects and would recommend this product,,I have been using this for months and I'm starting to notice a difference in the strength and thickness of my hair. I have not had any side effects and would recommend this product.,5.0 ,
2710,,14 Mar 2018,Healthiest hair ever after stress-related hair loss!,,"I had to keep my hair tied back really tightly for a job so I had a ton of breakage at my temples. Then, I was also super stressed at the time, so I just had straight up hair loss. This was not okay. I decided to try it based on before/after photos on Amazon even though Viviscal seemed like a fish oil salesman product when I bought it. It worked! Within a year, my hair has never been better (despite my not great roots right now). Posting Day 0 and a year later (today).",5.0 ,
2711,,14 Mar 2018,On March 11 2018 I ordered Buy again which I ...,,On March 11 2018 I ordered Buy again which I had ordered on April 13 2016 I did not receive Maximum I received extra strength which is my fair to me I should have gotten the product I was used to but by all means I do se results with the product I should have gotten what I had Y.k.,5.0 ,
2712,,13 Mar 2018,Honestly,,I have been using the product for 15 months and have seen little growth. My real disappointment is that the coupons that came with each box are always expired so I never get money off.,1.0 ,
2713,,13 Mar 2018,Five Stars,,Seems to help,5.0 ,
2714,,13 Mar 2018,Five Stars,,Very happy with my purchase. Half the price as in Dermo office,5.0 ,
2715,,12 Mar 2018,Five Stars,,This is a good product for thinning hair,5.0 ,
2716,,10 Mar 2018,Meh,,I didn't find much difference after using this product.,3.0 ,
2717,,10 Mar 2018,Four Stars,,It was delivered on time but the box was destroyed,4.0 ,
2718,,09 Mar 2018,I say it works,,"My hair was falling out, was getting so scared, paranoid and insecure — started using these, hair stopped falling out in gobs in the shower and hair brush after a couple weeks, so I’m a believer- continued to use (but have since added other supplements to my regime also like powdered collegan) I’m now on month 4 of use- I will not stop using this product. I am so happy to have almost no hair left on my brush when I comb it! It’s hard to see if my hair is filling in, but it must be if it’s not falling out anymore. I’m sure it takes 6 months / year to notice more thickness / fullness since hair doesn’t grow over night, but I’m excited at the thought of having all my hair back!!",5.0 ,
2719,,09 Mar 2018,From a licensed hair professional,,"Hello out there! I am going to settle something for a lot of people. Especially the ones who wrote about the product being fake. It’s not fake it’s quite real because I have used it for 6 or 7 years! I’ve been a licensed cosmetologist for many years and still practicing in Wash, DC. Here is what I can tell you from experience. I found the directions not to be quite as straight forward as they should be. You have to follow the directions as stated from the beginning. Then decrease to one a day. And then continue forever. I have introduced it to a good number of clients. There are 2 is hasn’t worked for. One client was determined and all of a sudden after 2 years a significant amount of hair popped out around the hairline. So it works you have to decide how much time your willing to invest. From what I’ve seen give it at least a year. I myself stopped after some months and then realized it was working and went back on it. My clients have done the same. And it continues to work as long as you take it. I actually just use it a couple days per week now and won’t stop. Even my co workers see the difference in my hair and refer their clients to it. You could spend your money on worse things bedsides getting better hair! Give it a try!",5.0 ,
2720,,08 Mar 2018,Excellent for hair,,"I have hypothyroidism and my hair was thinning and falling out. Started using this 2x a day for the past year. Took about 6 months but my hair is healthy, thicker and no longer falling out. Will continue to use.",5.0 ,
2721,,08 Mar 2018,LOVE,,"It's really helped with my thinning hair, I noticed it as well as some co-workers. LOVE IT",5.0 ,
2722,,07 Mar 2018,Five Stars,,Product works as decribed. Will be buying more,5.0 ,
2723,,07 Mar 2018,Five Stars,,Wife swears by this stuff,5.0 ,
2724,,07 Mar 2018,"my hair got worst, it is totally gone in the top",,"I purchased this item twice hoping to see some positive results, my hair got worst, it is totally gone in the top! I had very thin hair in the top but now I can not grip it at all........... I would not recommend this product, it did not work for me at all.",1.0 ,
2725,,07 Mar 2018,Five Stars,,"Great item, as described.",5.0 ,
2726,,06 Mar 2018,and thought I would be fine. Even after I realized that my random,,"If you're allergic to shellfish, this product is dangerous. I looked at the ingredients, and thought I would be fine. Even after I realized that my random, continuous, and even painful reactions were due to this, I still endured issues. I have",1.0 ,
2727,,06 Mar 2018,The supplements were fine..,,"The supplements were fine....the Estée Lauder lipstick was terrible....it did NOT last all day, the color disappeared and faded and it was entirely too expensive.....would never buy it again!",3.0 ,
2728,,05 Mar 2018,Five Stars,,Excellent supplement for your hair if you take it as suggested. Two tabs / day.,5.0 ,
2729,,04 Mar 2018,Five Stars,,Stabilizing hair loss.,5.0 ,
2730,,04 Mar 2018,She says it works good for her,,My Mom really likes this product. She says it works good for her.,4.0 ,
2731,,04 Mar 2018,Just finished 30 days! Still trying it out if ...,,Just finished 30 days ! Still trying it out if it works ! Takes a while I believe !,3.0 ,
2732,,03 Mar 2018,side effect,,"After using 3 times, I had a horrible stomach ache.",1.0 ,
2733,,03 Mar 2018,... skin and hair weren’t as healthy - I highly recommend them - you will see a difference and that’s ...,,I went off these vitamins for a while and noticed my skin and hair weren’t as healthy - I highly recommend them - you will see a difference and that’s why I got them again,5.0 ,
2734,,03 Mar 2018,I don't like anything about the product at all,,I don't like anything about the product at all. Never seen a difference at all. It was all a joke. I am very upset I spent money for something that never worked.,1.0 ,
2735,,02 Mar 2018,Two Stars,,Didn't do what I expected,2.0 ,
2736,,01 Mar 2018,Pretty much the worst thing I’ve ever taken,,"Pretty much the worst thing I’ve ever taken. It does all the things I hate- gives me horrible acne, made me smell like rotting fish, costs me tons of money. I took this 3 days and it basically ruined my life in that time. Also, I read way too late that this is counterfeit. I’m not sure if what I got is real or not but it’s horryifying.",1.0 ,
2737,,28 Feb 2018,Snake OIl,,"DO NOT BUY this horrible product. I’ve been using this crap for almost a year. About 4 months in my hair started falling out.. massive amounts. I also had severe scalp pain and irritation. The pain was unbearable at times. Unfortunately, I realized too late that the problem was Viviscal. Doctor after doctor couldnt help me. It’s been a living hell and I can’t believe this product is allowed to be sold. I urge you not to use this product. I lost 1/2 my hair volume and It’s been one of the worst things I’ve ever been through. I’m just sick about the whole ordeal and mad at myself for not realizing what the problem was sooner . Snake oil!",1.0 ,
2738,,28 Feb 2018,I like the product because I have thining hair and I ...,,"I like the product because I have thining hair and I used it before and it is helping my hair to grow , have health hair and it is not falling out .",5.0 ,
2739,,27 Feb 2018,... hair in a little bun and now it looks like a bigger bun because it's growing so I'm taking ...,,I guess it all depends on the person because two of my friends told me to purchase these vitamins because they were born with thin hair and they are now getting Fuller hair from the bottom towards the top my one friend usually puts her hair in a little bun and now it looks like a bigger bun because it's growing so I'm taking a chance to buy them maybe they'll work for me,4.0 ,
2740,,27 Feb 2018,No change at all in 2 months and pills caused upset stomach.,,"No improvement whatsoever with these nutrient tablets. Definite stomach upset with these pills (and I usually tolerate medications very well - no history of GI issues). After having read many viviscal reviews, I thought I would give it a try. Well, I can now move on without wondering ""what if that would have worked?"". It didn't.",1.0 ,
2741,,26 Feb 2018,Five Stars,,very effective on improving hair.,5.0 ,
2742,,26 Feb 2018,Four Stars,,seems to work,4.0 ,
2743,,25 Feb 2018,Five Stars,,Seems to make my hair grow faster,5.0 ,
2744,,25 Feb 2018,No effect. Doesn’t work. Rip off.,,No effect. Doesn’t work. Rip off.,1.0 ,
2745,,24 Feb 2018,Five Stars,,makes my hair appear thicker,5.0 ,
2746,,23 Feb 2018,Five Stars,,It took about 6 weeks to see the difference! It really makes my hair thicker!!,5.0 ,
2747,,22 Feb 2018,Five Stars,,"Great quality, arrived super fast.",5.0 ,
2748,,21 Feb 2018,Five Stars,,I love this product because it works fast! My hair is fuller and healthier.,5.0 ,
2749,,21 Feb 2018,Five Stars,,Really works,5.0 ,
2750,,18 Feb 2018,Five Stars,,"She love's this and states its helping. So much so, I reordered. Thx",5.0 ,
2751,,18 Feb 2018,Five Stars,,I just hope it is working.,5.0 ,
2752,,18 Feb 2018,It really works.,,This stuff really works! I noticed lots of new hair growth within a few months and have continued to use this for two years now. I have recommended it to several friends.,5.0 ,
2753,,18 Feb 2018,I have used it for months and my hairdresser said ...,,"I have used it for months and my hairdresser said my hair keeps getting thinner, and the individual hairs are thinner in diameter. On top of that, the auto delivery is supposed to be every 30 days, and I ALWAYS receive it too early....when I have at least a week’s worth left. Very disasatisfied with both the product AND the vendor.",1.0 ,
2754,,18 Feb 2018,Five Stars,,I can see a change in my hair getting thicker.,5.0 ,
2755,,18 Feb 2018,Five Stars,,Great product. It was very nice. Thank you,5.0 ,
2756,,17 Feb 2018,Five Stars,,It’s working!!,5.0 ,
2757,,17 Feb 2018,These are the best hair supplements on the market period,,These are the best hair supplements on the market period! It takes months to notice results so be patient,5.0 ,
2758,,16 Feb 2018,YES !!!! IT DOES WORK !!!,,"This is my second order, thought I would give it some time before reviewing and YES this product does work. BUT, I am also taking Andrew Lessman’s Hair Skin and Nails, I think the two together is the perfect formula. I take one of the Viviscal and two of the Lessman’s Hair Skin Nails together daily. Hair is of much higher quality also also my nails are growing strong. Just wanted to share my experience.",5.0 ,
2759,,15 Feb 2018,Four Stars,,too early now to tell,4.0 ,
2760,,15 Feb 2018,Five Stars,,It really really makes our hair grow long,5.0 ,
2761,,15 Feb 2018,Four Stars,,Wirks great,4.0 ,
2762,,14 Feb 2018,Okay.,,After 3 days my hair felt indescribably soft. My husband was shocked when he felt my hair. I was shocked too. Unless I did something different that day but I don’t think so. I feel more elasticity since then. After 15 days I saw no new growth yet. That’s a bummer as I have bald spots from illness. I still have hope. I will rebuy because of the price point but I HATE the fishy taste and I HATE that it’s made from shark. There is another brand (can’t think of the name) not made from shark but it’s way more expensive. I’ll keep dealing with these but I literally dread swallowing this pill everyday.,3.0 ,
2763,,14 Feb 2018,Two Stars,,I didn't see a change in my hair after using this for 3 months.,2.0 ,
2764,,13 Feb 2018,Five Stars,,Trying it out and it seems to work,5.0 ,
2765,,13 Feb 2018,Healthier Hair On the Way,,"I can really see and feel a difference in my hair, but it hasn’t been the full 3 months yet, so I will reserve my final opinion until then. Now that it's past the 3 month time frame, I am disappointed to say that the product doesn't live up to its claim. Save your money, its wasted on this product.",4.0 ,
2766,,13 Feb 2018,They are not the same and the taste is different ...,,They are not the same and the taste is different. The one on the left is from amazon and the other one is from viviscal directly.,2.0 ,
2767,,12 Feb 2018,One Star,,Didn’t work for me.,1.0 ,
2768,,12 Feb 2018,Five Stars,,really works no side effects,5.0 ,
2769,,12 Feb 2018,"This product is making my facial hair grow faster,",,"This product is making my facial hair grow faster , have not notice growth as of yet on my head has not been a month yet as far so good",1.0 ,
2770,,11 Feb 2018,Four Stars,,"I don't see any major results yet, but will continue as it has only been about six weeks.",4.0 ,
2771,,10 Feb 2018,Very expensive..Did not work,,Did absolutely nothing for my hair.my hair actually got shorter.,1.0 ,
2772,,09 Feb 2018,One Star,,zero effect,1.0 ,
2773,,09 Feb 2018,Read other reviews about this product,,Gained 10lbs and most reviews do say weight gain is a side effect.,1.0 ,
2774,,08 Feb 2018,OMG! Biotin + more = llonger than EVER hair! LOVE IT!!,,"I LOVE Viviscal!! My hair hasn’t grown this long since I was a kid! Seriously! It’s BETTER than biotin! Don’t get me wrong Biotin is AWESOME, but this is a step up!",5.0 ,
2775,,07 Feb 2018,Must use longer and regular.,,This is a great product...the only thing is you must use it longer than they say to notice the difference. Been using this product for about 8 months and my hair is growing with less hair falling out.,4.0 ,
2776,,07 Feb 2018,it takes time but it seems to be working.,,"It has been 50 days and I sear my hair is getting thicker. My wife even noticed it, it makes it hard when you see it every day but I sear it is working. I have very baby fine hair and the hair line was receding quickly but this seems to be making it thicker, no other products are being used now so it is all Viviscal.",4.0 ,
2777,,06 Feb 2018,very painful. One scratch on my skin and started to ...,,"The one I got was made in USA. Took pill for only 3 days. Made me itch all over and get hives, very painful. One scratch on my skin and started to itch everywhere and get hives. Terrible reaction. Reaction lasted a week. I read the ingredients, and I’m not allergic to any. I don’t know why I had this reaction. Will NOT buy again.",1.0 ,
2778,,05 Feb 2018,ReGrowth takes time so be patient,,Periodically my hair begins shedding like crazy. I start taking Viviscal and it slows considerably. It takes at least a month to work so be patient.,5.0 ,
2779,,04 Feb 2018,Nice hair product,,Makes hair look healthier and grows much faster. Will be ordering more.,5.0 ,
2780,,04 Feb 2018,One Star,,Made no difference,1.0 ,
2781,,04 Feb 2018,Don’t believe the hype!,,"I usually don’t right negative reviews, but This product gave me false hope. I tried this product for about 5 months. I did not notice any change in my thin spot. Nothing at all. 3 weeks after taking liquid biotin, I have substantial regrowth. Therefore it was the ineffective product and not my hair issue that made this product not work for me. Don’t believe the hype.",1.0 ,
2782,,02 Feb 2018,Five Stars,,Great stuff.,5.0 ,
2783,,01 Feb 2018,Five Stars,,continues to work....,5.0 ,
2784,,31 Jan 2018,One Star,,"Didn't do anything at all. Also, sharks are killed to make these.",1.0 ,
2785,,30 Jan 2018,I have alopecia. This medication helped. Just be ...,,I have alopecia. This medication helped. Just be careful because it will make your body hair grow. I started to grow peach fuzz on my face.,5.0 ,
2786,,29 Jan 2018,I love it!,,My hair is really growing back in. I love it !,4.0 ,
2787,,29 Jan 2018,My hair looks great. Nice shine and really full,,"Supplements are hard to give ratings for. They take awhile to show results and what works for one person may not work for the next. Having said that, I've been using Viviscal for over a year. My hair looks great. Nice shine and really full. I'm in my mid-50's. You notice when your hair looks youthful and mine does. I credit Viviscal to part of that success.",4.0 ,
2788,,29 Jan 2018,Five Stars,,It works and it you can notice the difference within 2 weeks.,5.0 ,
2789,,28 Jan 2018,"I know it did improve my nails, my actual ...",,"I know it did improve my nails, my actual hair grow,but did not help my spaced scalp that got lost out.",3.0 ,
2790,,28 Jan 2018,Five Stars,,Helpful and effective.,5.0 ,
2791,,28 Jan 2018,Have been using for six months and have observed improvement ...,,Have been using for six months and have observed improvement in the quality of my hair but was hoping for more growth.,4.0 ,
2792,,27 Jan 2018,Three Stars,,Thanks,3.0 ,
