review_id,product_name,review_author,review_rating,review_comment_count,review_posted_date,review_text,review_header
1374,,,5.0 ,,25 Feb 2018,,"super light, super resistant"
1375,,,4.0 ,,25 Feb 2018,,Four Stars
1376,,,5.0 ,,25 Feb 2018,,Love this item
1377,,,5.0 ,,24 Feb 2018,,Five Stars
1378,,,5.0 ,,24 Feb 2018,,Works great for the price
1379,,,4.0 ,,23 Feb 2018,,Came off bad ended up great
1380,,,5.0 ,,23 Feb 2018,,Does what its supposed to do
1381,,,3.0 ,,23 Feb 2018,,Three Stars
1382,,,1.0 ,,22 Feb 2018,,Cheap plastic bar failed during assembly.
1383,,,4.0 ,,22 Feb 2018,,Very sturdy and easy to put together
1384,,,5.0 ,,22 Feb 2018,,Amazing product -- assuming it fits your door. I just wish it was adjustable.
1385,,,1.0 ,,22 Feb 2018,,"Does not fit 8"" thick doors"
1386,,,5.0 ,,21 Feb 2018,,Five Stars
1387,,,5.0 ,,20 Feb 2018,,Five Stars
1388,,,5.0 ,,20 Feb 2018,,"Terrific, innovative, excercise gadget! ...but plan on not closing the door anymore."
1389,,,1.0 ,,19 Feb 2018,,One Star
1390,,,5.0 ,,19 Feb 2018,,"still sturdy, never had an issue"
1391,,,1.0 ,,19 Feb 2018,,HUGE disappointment and not usable
1392,,,4.0 ,,19 Feb 2018,,Four Stars
1393,,,5.0 ,,19 Feb 2018,,Awesome product
1394,,,5.0 ,,18 Feb 2018,,Easy to assemble and seems very sturdy!
1395,,,1.0 ,,18 Feb 2018,,One Star
1396,,,4.0 ,,18 Feb 2018,,"Sturdy, but left marks on doorway"
1397,,,5.0 ,,17 Feb 2018,,Love it
1398,,,5.0 ,,17 Feb 2018,,Solid pull up bar
1399,,,5.0 ,,16 Feb 2018,,Five Stars
1400,,,1.0 ,,16 Feb 2018,,I received this item with no bolts (what do you ...
1401,,,5.0 ,,16 Feb 2018,,Good product!
1402,,,5.0 ,,15 Feb 2018,,Solid
1403,,,3.0 ,,14 Feb 2018,,Be wary of narrow hallways and bulky doorframes
1404,,,4.0 ,,14 Feb 2018,,Worth getting
1405,,,1.0 ,,14 Feb 2018,,What a waste of time
1406,,,5.0 ,,13 Feb 2018,,Five Stars
1407,,,5.0 ,,12 Feb 2018,,Five Stars
1408,,,1.0 ,,12 Feb 2018,,One Star
1409,,,5.0 ,,11 Feb 2018,,Sturdy. I got this for my daughter who is ...
1410,,,1.0 ,,11 Feb 2018,,One Star
1411,,,4.0 ,,11 Feb 2018,,Four Stars
1412,,,1.0 ,,11 Feb 2018,,Measuring is key.
1413,,,5.0 ,,10 Feb 2018,,Easy to put together and works great
1414,,,5.0 ,,09 Feb 2018,,cant beat it
1415,,,5.0 ,,09 Feb 2018,,Five Stars
1416,,,4.0 ,,09 Feb 2018,,Four Stars
1417,,,5.0 ,,09 Feb 2018,,My son wanted this for Christmas and he's just loving ...
1418,,,5.0 ,,08 Feb 2018,,good quality for price
1419,,,5.0 ,,08 Feb 2018,,Easy to hook on any door (we have it on ...
1420,,,5.0 ,,08 Feb 2018,,Much better for me than free weights.
1421,,,5.0 ,,07 Feb 2018,,Great price and great quality
1422,,,5.0 ,,07 Feb 2018,,Simple and sturdy
1423,,,5.0 ,,05 Feb 2018,,Five Stars
1424,,,5.0 ,,05 Feb 2018,,Five Stars
1425,,,1.0 ,,05 Feb 2018,,Missing parts. Cannot use.
1426,,,1.0 ,,05 Feb 2018,,Missing parts!
1427,,,4.0 ,,04 Feb 2018,,Four Stars
1428,,,1.0 ,,04 Feb 2018,,Buy new!
1429,,,5.0 ,,04 Feb 2018,,Five Stars
1430,,,5.0 ,,04 Feb 2018,,Not disappointed.
1431,,,5.0 ,,03 Feb 2018,,Great equipment for a home gym.
1432,,,5.0 ,,03 Feb 2018,,Five Stars
1433,,,5.0 ,,03 Feb 2018,,Best $20 ever spent
1434,,,5.0 ,,02 Feb 2018,,Tough and solid.
1435,,,4.0 ,,02 Feb 2018,,Plastic bar broke in half
1436,,,1.0 ,,31 Jan 2018,,Incomplete
1437,,,5.0 ,,30 Jan 2018,,I just got this today and it’s very easy to put together maybe 3 min
1438,,,5.0 ,,30 Jan 2018,,... had one of these years ago and it worked great. Bought it again for another residence but there's ...
1439,,,4.0 ,,30 Jan 2018,,which is awesome! The only reason why I cannot give 5 ...
1440,,,5.0 ,,30 Jan 2018,,I needed it to make my sex swing portable so i attached a D ring to it now i can work out anywhere i want or have some fun anywhere i want lol
1441,,,5.0 ,,30 Jan 2018,,Great for DIY autistic swings holders and other exercise toys for kids that you can take down with little hassle.
1442,,,5.0 ,,23 Apr 2018,,Five Stars
1443,,,4.0 ,,23 Apr 2018,,Makes water drinkable
1444,,,5.0 ,,22 Apr 2018,,Five Stars
1445,,,1.0 ,,21 Apr 2018,,Do not buy this product. I purchased this for ...
1446,,,5.0 ,,20 Apr 2018,,Five Stars
1447,,,5.0 ,,20 Apr 2018,,Quality Filter
1448,,,1.0 ,,19 Apr 2018,,Defective filter
1449,,,4.0 ,,19 Apr 2018,,Four Stars
1450,,,5.0 ,,19 Apr 2018,,Five Stars
1451,,,5.0 ,,18 Apr 2018,,As described
1452,,,5.0 ,,18 Apr 2018,,Easy to install and use
1453,,,5.0 ,,18 Apr 2018,,I’ll buy it again!
1454,,,5.0 ,,17 Apr 2018,,Five Stars
1455,,,5.0 ,,16 Apr 2018,,Easy to install
1456,,,5.0 ,,15 Apr 2018,,Perfect! Works wonderfully
1457,,,1.0 ,,15 Apr 2018,,One Star
1458,,,5.0 ,,15 Apr 2018,,Five Stars
1459,,,5.0 ,,13 Apr 2018,,Great water filter so far.....no problems.
1460,,,2.0 ,,12 Apr 2018,,I'm disappointed that it did not last 6 months as expected
1461,,,5.0 ,,12 Apr 2018,,Five Stars
1462,,,5.0 ,,11 Apr 2018,,Five Stars
1463,,,5.0 ,,11 Apr 2018,,You don't always realize it's time to change the filter so it's so nice to be able to order on Amazon and have ...
1464,,,5.0 ,,10 Apr 2018,,Good quality!
1465,,,5.0 ,,10 Apr 2018,,Five Stars
1466,,,5.0 ,,10 Apr 2018,,Makes the water taste so much better
1467,,,5.0 ,,10 Apr 2018,,Five Stars
1468,,,1.0 ,,09 Apr 2018,,One Star
1469,,,5.0 ,,09 Apr 2018,,Five Stars
1470,,,4.0 ,,09 Apr 2018,,Four Stars
1471,,,5.0 ,,08 Apr 2018,,"Great filter, does the job."
1472,,,1.0 ,,08 Apr 2018,,I do not know exactly what happened but the ones ...
1473,,,5.0 ,,07 Apr 2018,,Five Stars
1474,,,4.0 ,,06 Apr 2018,,"Works well, and fits our refrigerator"
1475,,,5.0 ,,05 Apr 2018,,Works great! No leaks - perfect fit
1476,,,3.0 ,,04 Apr 2018,,Some of the comments said this would work interchangeably on ...
1477,,,5.0 ,,04 Apr 2018,,Five Stars
1478,,,5.0 ,,04 Apr 2018,,Five Stars
1479,,,5.0 ,,04 Apr 2018,,"The install for this is so easy, you just pop it in and run 4 ..."
1480,,,4.0 ,,03 Apr 2018,,This filter typically lasts me anywhere from 4-6 months depending ...
1481,,,5.0 ,,03 Apr 2018,,Five Stars
1482,,,4.0 ,,03 Apr 2018,,Four Stars
1483,,,5.0 ,,02 Apr 2018,,So easy.
1484,,,4.0 ,,02 Apr 2018,,It should have some kind of gauge of how many gallons passed through it and recommend the replacement intervals
1485,,,4.0 ,,01 Apr 2018,,Hit or miss
1486,,,5.0 ,,31 Mar 2018,,It filters water
1487,,,5.0 ,,31 Mar 2018,,Good
1488,,,5.0 ,,30 Mar 2018,,Great product and fast delivery
1489,,,5.0 ,,30 Mar 2018,,Five Stars
1490,,,5.0 ,,28 Mar 2018,,Five Stars
1491,,,5.0 ,,28 Mar 2018,,Five Stars
1492,,,5.0 ,,28 Mar 2018,,Five Stars
1493,,,2.0 ,,27 Mar 2018,,Two Stars
1494,,,5.0 ,,26 Mar 2018,,Five Stars
1495,,,5.0 ,,26 Mar 2018,,Five Stars
1496,,,1.0 ,,25 Mar 2018,,Absolute WASTE OF MONEY
1497,,,5.0 ,,25 Mar 2018,,It's by Whirlpool; you can trust it!
1498,,,4.0 ,,23 Mar 2018,,This filter works good. It's the factory recommended one for my fridge
1499,,,4.0 ,,23 Mar 2018,,Four Stars
1500,,,5.0 ,,22 Mar 2018,,Great replacement filter for Whirlpool fridge
1501,,,4.0 ,,20 Mar 2018,,Perfect fit.
1502,,,1.0 ,,19 Mar 2018,,didnt work defective amazon not helping with exchange and whirlpool ...
1503,,,4.0 ,,19 Mar 2018,,Long lasting filter!
1504,,,4.0 ,,19 Mar 2018,,Four Stars
1505,,,2.0 ,,19 Mar 2018,,I think I got a bad one.
1506,,,5.0 ,,18 Mar 2018,,Finally got the right one!! won't be staying ...
1507,,,5.0 ,,18 Mar 2018,,"Easy to install, lasts about 6 months"
1508,,,4.0 ,,18 Mar 2018,,Four Stars
1509,,,5.0 ,,17 Mar 2018,,... what we needed for our fridge filter at a better price than in store
1510,,,5.0 ,,17 Mar 2018,,Five Stars
1511,,,5.0 ,,17 Mar 2018,,Highly Recommend
1512,,,5.0 ,,16 Mar 2018,,Five Stars
1513,,,5.0 ,,16 Mar 2018,,Five Stars
1514,,,5.0 ,,15 Mar 2018,,Five Stars
1515,,,3.0 ,,14 Mar 2018,,Where is the instruction sheet I am required to read?
1516,,,5.0 ,,14 Mar 2018,,"So far so good! Have been using ""off brand"" filters and all ..."
1517,,,4.0 ,,13 Mar 2018,,Four Stars
1518,,,5.0 ,,12 Mar 2018,,Great filter for Kitchenaid
1519,,,5.0 ,,10 Mar 2018,,Just what I needed
1520,,,3.0 ,,09 Mar 2018,,"Works great, but I found it at Walmart for about ..."
1521,,,5.0 ,,09 Mar 2018,,Five Stars
1522,,,5.0 ,,09 Mar 2018,,Good investment
1523,,,5.0 ,,08 Mar 2018,,Great filter as this is an original Whirlpool product
1524,,,4.0 ,,07 Mar 2018,,Four Stars
1525,,,5.0 ,,06 Mar 2018,,Five Stars
1526,,,5.0 ,,06 Mar 2018,,Five Stars
1527,,,5.0 ,,06 Mar 2018,,Filter
1528,,,3.0 ,,05 Mar 2018,,"Good, but Expensive"
1529,,,1.0 ,,05 Mar 2018,,Much much worse than just using tap water with no filter
1530,,,5.0 ,,05 Mar 2018,,Five Stars
1531,,,5.0 ,,05 Mar 2018,,Five Stars
1532,,,5.0 ,,04 Mar 2018,,Great fit
1533,,,5.0 ,,04 Mar 2018,,Five Stars
1534,,,5.0 ,,03 Mar 2018,,Five Stars
1535,,,5.0 ,,02 Mar 2018,,It is the recommended filter for my refrigerator and works great
1536,,,4.0 ,,01 Mar 2018,,Four Stars
1537,,,5.0 ,,01 Mar 2018,,Fits our fridge
1538,,,1.0 ,,01 Mar 2018,,Terrible product for twice the price
1539,,,5.0 ,,28 Feb 2018,,we skimped and got an off brand water filter last ...
1540,,,5.0 ,,28 Feb 2018,,Five Stars
1541,,,1.0 ,,28 Feb 2018,,One Star
1542,,,5.0 ,,28 Feb 2018,,Five Stars
1543,,,4.0 ,,27 Feb 2018,,100% official replacement (but made in Taiwan)
1544,,,5.0 ,,27 Feb 2018,,Spare!
1545,,,5.0 ,,27 Feb 2018,,Five Stars
1546,,,1.0 ,,26 Feb 2018,,Water has a metallic taste after changing out the filter ...
1547,,,5.0 ,,25 Feb 2018,,"Great product, will continue to buy."
1548,,,1.0 ,,25 Feb 2018,,Only worked for 1 month
1549,,,5.0 ,,24 Feb 2018,,Good product. Will put it on auto delivery
1550,,,5.0 ,,24 Feb 2018,,Five Stars
1551,,,5.0 ,,22 Feb 2018,,Works every time!
1552,,,5.0 ,,22 Feb 2018,,Quality Filter.
1553,,,5.0 ,,21 Feb 2018,,Five Stars
1554,,,4.0 ,,21 Feb 2018,,"It's a filter; rather, it's THE filter..."
1555,,,4.0 ,,20 Feb 2018,,Four Stars
1556,,,5.0 ,,20 Feb 2018,,Easy to switch out
1557,,,5.0 ,,19 Feb 2018,,Five Stars
1558,,,1.0 ,,18 Feb 2018,,The filter did not last. It was suppose to ...
1559,,,5.0 ,,17 Feb 2018,,Five Stars
1560,,,1.0 ,,17 Feb 2018,,Causes water leeks
1561,,,5.0 ,,15 Feb 2018,,Five Stars
1562,,,1.0 ,,15 Feb 2018,,Defective
1563,,,5.0 ,,12 Feb 2018,,Does The Job
1564,,,5.0 ,,11 Feb 2018,,My wife and I love it. Highly
1565,,,5.0 ,,10 Feb 2018,,Highly recommended
1566,,,3.0 ,,10 Feb 2018,,Three Stars
1567,,,5.0 ,,10 Feb 2018,,Five Stars
1568,,,5.0 ,,09 Feb 2018,,... filter on Amazon that doesn't make our fridge sound like machine gun when dispensing water
1569,,,5.0 ,,08 Feb 2018,,Five Stars
1570,,,1.0 ,,07 Feb 2018,,"Defective product. Have ordered this product several times, ..."
1571,,,5.0 ,,07 Feb 2018,,Five Stars
1572,,,2.0 ,,07 Feb 2018,,Good but flow rate plummets after two weeks and it ...
1573,,,5.0 ,,07 Feb 2018,,Five Stars
1574,,,1.0 ,,06 Feb 2018,,Water tastes terrible now.
1575,,,5.0 ,,05 Feb 2018,,Five Stars
1576,,,4.0 ,,04 Feb 2018,,No problems with this. Works just fine.
1577,,,4.0 ,,04 Feb 2018,,This filter works fine as a replacement for W10295370 or W10295370A
1578,,,5.0 ,,04 Feb 2018,,Been very happy with this
1579,,,5.0 ,,02 Feb 2018,,Same Filter the Mabufacturer Uses
1580,,,5.0 ,,31 Jan 2018,,Don't Change It Just Because the Light Went Red!
1581,,,5.0 ,,31 Jan 2018,,This worked great and was easy to change
1582,,,1.0 ,,30 Jan 2018,,This filter is at the bottom of the fridge and the w10295370a is at the top shelf upper right corner in the cool food side
1583,,,4.0 ,,29 Jan 2018,,Filter...
1584,,,5.0 ,,29 Jan 2018,,Five Stars
1585,,,5.0 ,,29 Jan 2018,,Five Stars
1586,,,5.0 ,,29 Jan 2018,,Five Stars
1587,,,5.0 ,,27 Jan 2018,,Worth the price to buy Whirlpool
1588,,,5.0 ,,27 Jan 2018,,Whirlpool Refrigerator Water Filter Works Perfectly
1589,,,5.0 ,,26 Jan 2018,,Five Stars
1590,,,5.0 ,,26 Jan 2018,,Genuine
1591,,,5.0 ,,26 Jan 2018,,Quality Replacement.
1592,,,5.0 ,,26 Jan 2018,,Five Stars
1593,,,5.0 ,,25 Jan 2018,,Five Stars
1594,,,2.0 ,,25 Jan 2018,,cloudy water
1595,,,5.0 ,,25 Jan 2018,,Five Stars
1596,,,3.0 ,,24 Jan 2018,,Good but Expensive and the Only Option
1597,,,5.0 ,,24 Jan 2018,,Five Stars
1598,,,3.0 ,,23 Jan 2018,,Three Stars
1599,,,5.0 ,,22 Jan 2018,,Five Stars
1600,,,5.0 ,,21 Jan 2018,,Five Stars
1601,,,4.0 ,,21 Jan 2018,,"Good, but why so expensive?"
1602,,,3.0 ,,19 Jan 2018,,seemed like I had to run way more than 5 gallons ...
1603,,,5.0 ,,19 Jan 2018,,Good
1604,,,5.0 ,,18 Jan 2018,,Good filter
1605,,,5.0 ,,17 Jan 2018,,Five Stars
1606,,,1.0 ,,17 Jan 2018,,Didn't receive the authentic product. Must be a knockoff.
1607,,,5.0 ,,17 Jan 2018,,Five Stars
1608,,,5.0 ,,17 Jan 2018,,Five Stars
1609,,,5.0 ,,15 Jan 2018,,Five Stars
1610,,,5.0 ,,14 Jan 2018,,Water Filter Works with Easy Installation
1611,,,5.0 ,,13 Jan 2018,,Best price on an expensive product.
1612,,,2.0 ,,13 Jan 2018,,"Works, but too expensive!"
1613,,,5.0 ,,12 Jan 2018,,Five Stars
1614,,,5.0 ,,11 Jan 2018,,Five Stars
1615,,,4.0 ,,11 Jan 2018,,but pretty expensive.
1616,,,1.0 ,,10 Jan 2018,,This is a tiny ICE & WATER filter for your freezer compartment-- NOT a normal fullsize water filter for your frig (below).
1617,,,4.0 ,,09 Jan 2018,,The only one that worked for me
1618,,,5.0 ,,09 Jan 2018,,Five Stars
1619,,,3.0 ,,09 Jan 2018,,Have to flush the dispenser system using 2 gallons of water
1620,,,2.0 ,,09 Jan 2018,,Two Stars
1621,,,4.0 ,,27 Dec 2017,,Would like to see it less expensive or discount on purchase ...
1622,,,5.0 ,,27 Dec 2017,,Five Stars
1623,,,4.0 ,,27 Dec 2017,,Four Stars
1624,,,2.0 ,,26 Dec 2017,,Worst part about this is I have to flush a ...
1625,,,1.0 ,,25 Dec 2017,,This filter should be good for 6 months not six days
1626,,,5.0 ,,25 Dec 2017,,I hate Whirlpool but this filter makes the water taste great!
1627,,,1.0 ,,25 Dec 2017,,Filter design changed
1628,,,5.0 ,,24 Dec 2017,,Works as described
1629,,,5.0 ,,21 Dec 2017,,Five Stars
1630,,,2.0 ,,21 Dec 2017,,"The last one i got from home depot and was fine, am going to get one from them again"
1631,,,5.0 ,,21 Dec 2017,,Destroyed in Hurricane. So never used it. Also ...
1632,,,5.0 ,,19 Dec 2017,,Five Stars
1633,,,5.0 ,,18 Dec 2017,,Super fast shipping
1634,,,5.0 ,,18 Dec 2017,,Five Stars
1635,,,5.0 ,,18 Dec 2017,,Five Stars
1636,,,4.0 ,,18 Dec 2017,,Four Stars
1637,,,4.0 ,,18 Dec 2017,,"Fits as described, lasted about 6 months."
1638,,,5.0 ,,18 Dec 2017,,Five Stars
1639,,,5.0 ,,17 Dec 2017,,Five Stars
1640,,,5.0 ,,16 Dec 2017,,Five Stars
1641,,,5.0 ,,14 Dec 2017,,It was easy to replace my old filter with this one
1642,,,2.0 ,,22 Apr 2018,,Uvex S0360X Ultra-spec 2000 are better than these
1643,,,4.0 ,,22 Apr 2018,,Four Stars
1644,,,5.0 ,,21 Apr 2018,,Awesome
1645,,,4.0 ,,20 Apr 2018,,Too curved.
1646,,,5.0 ,,20 Apr 2018,,Hubby makes fun of my shades but NO HEADACHES!!!! Works great!
1647,,,4.0 ,,20 Apr 2018,,Keep forgetting to use but they do work.
1648,,,3.0 ,,19 Apr 2018,,Three Stars
1649,,,5.0 ,,19 Apr 2018,,Five Stars
1650,,,1.0 ,,18 Apr 2018,,Wasted money.
1651,,,2.0 ,,18 Apr 2018,,Two Stars
1652,,,4.0 ,,17 Apr 2018,,Really good for protecting my eyes from the light from my ...
1653,,,1.0 ,,17 Apr 2018,,One Star
1654,,,2.0 ,,17 Apr 2018,,They certainly aren't the most comfortable. One side of the ear pieces felt like ...
1655,,,1.0 ,,16 Apr 2018,,One Star
1656,,,5.0 ,,16 Apr 2018,,Five Stars
1657,,,2.0 ,,15 Apr 2018,,They distort.
1658,,,5.0 ,,15 Apr 2018,,Five Stars
1659,,,4.0 ,,14 Apr 2018,,A bit uncomfortable but still good.
1660,,,1.0 ,,14 Apr 2018,,Not Good
1661,,,5.0 ,,13 Apr 2018,,Good for programming
1662,,,2.0 ,,12 Apr 2018,,Two Stars
1663,,,5.0 ,,12 Apr 2018,,Five Stars
1664,,,1.0 ,,08 Apr 2018,,Too small
1665,,,4.0 ,,08 Apr 2018,,... blue light at night is well advised for the best nights rest These glasses are cheap and
1666,,,3.0 ,,07 Apr 2018,,Three Stars
1667,,,5.0 ,,06 Apr 2018,,Use Before Bedtime - Helps With Sleeping
1668,,,1.0 ,,05 Apr 2018,,NOT Blue Light Blocking Computer Glasses!
1669,,,5.0 ,,05 Apr 2018,,"I had tried blue light dimming software and while it is much better now, there are still other sources of blue ..."
1670,,,5.0 ,,04 Apr 2018,,It works......
1671,,,4.0 ,,04 Apr 2018,,"They are quite confortable, and I really feel starting ..."
1672,,,4.0 ,,04 Apr 2018,,"Well Made, Very Adjustable and Very Ugly"
1673,,,1.0 ,,04 Apr 2018,,My eye doc recommended yellow glasses like these for glare but these are ...
1674,,,5.0 ,,03 Apr 2018,,Five Stars
1675,,,5.0 ,,03 Apr 2018,,Five Stars
1676,,,5.0 ,,03 Apr 2018,,AMAZING
1677,,,3.0 ,,02 Apr 2018,,"but if I had been paying better attention, I would have noticed that Microsoft added ..."
1678,,,4.0 ,,02 Apr 2018,,Four Stars
1679,,,5.0 ,,01 Apr 2018,,Wearing Them Right Now -Love Them!
1680,,,5.0 ,,01 Apr 2018,,Love it!
1681,,,4.0 ,,31 Mar 2018,,Four Stars
1682,,,5.0 ,,31 Mar 2018,,Good for blocking blue light
1683,,,2.0 ,,30 Mar 2018,,Terrible fit... practically unusable with glasses
1684,,,4.0 ,,29 Mar 2018,,Four Stars
1685,,,3.0 ,,29 Mar 2018,,Trendy design.
1686,,,4.0 ,,29 Mar 2018,,Fit good. Works good for certain eye straining activities
1687,,,3.0 ,,28 Mar 2018,,Uncomfortable to wear
1688,,,2.0 ,,26 Mar 2018,,Two Stars
1689,,,4.0 ,,26 Mar 2018,,Everything looks like at evening!
1690,,,2.0 ,,26 Mar 2018,,Not for everybody
1691,,,3.0 ,,26 Mar 2018,,Good quality
1692,,,5.0 ,,25 Mar 2018,,"Adjustable, Comfortable Helps Add Sunshine to Dark Places"
1693,,,5.0 ,,25 Mar 2018,,Five Stars
1694,,,5.0 ,,23 Mar 2018,,Five Stars
1695,,,5.0 ,,22 Mar 2018,,They work!!! I had been having an ...
1696,,,5.0 ,,22 Mar 2018,,Five Stars
1697,,,5.0 ,,21 Mar 2018,,just like I needed them to
1698,,,2.0 ,,21 Mar 2018,,"Uncomfortable, and make the computer hard to read"
1699,,,5.0 ,,21 Mar 2018,,Five Stars
1700,,,5.0 ,,20 Mar 2018,,... night to reduce the blue light and it works great!
1701,,,1.0 ,,20 Mar 2018,,Smaller for big heads
1702,,,5.0 ,,19 Mar 2018,,Five Stars
1703,,,5.0 ,,19 Mar 2018,,Love these!
1704,,,3.0 ,,18 Mar 2018,,More like safety glasses.
1705,,,2.0 ,,18 Mar 2018,,"Light writ, but the edges were rough/sharp and even ..."
1706,,,5.0 ,,18 Mar 2018,,The best blue light blocking glasses
1707,,,4.0 ,,17 Mar 2018,,Four Stars
1708,,,2.0 ,,16 Mar 2018,,Two Stars
1709,,,3.0 ,,16 Mar 2018,,Scratch Easily and a Bit Big
1710,,,5.0 ,,16 Mar 2018,,Great glasses for blocking blue light
1711,,,4.0 ,,16 Mar 2018,,Works great!
1712,,,4.0 ,,16 Mar 2018,,"Decent. My littles wear them, but the parts split apart around the ears with other much use (the pair I was wearing)."
1713,,,5.0 ,,15 Mar 2018,,"Great Product, Exceptional Price"
1714,,,3.0 ,,15 Mar 2018,,The only thing I don't like is that when I am editing an highlight something
1715,,,3.0 ,,14 Mar 2018,,uncomfortable my own fault I need to wear them over ...
1716,,,2.0 ,,14 Mar 2018,,MAYBE these actually do some good but they change the color of your view so ...
1717,,,4.0 ,,14 Mar 2018,,Helps with computer induced eye fatigue.
1718,,,3.0 ,,13 Mar 2018,,it is not comfortable to wear
1719,,,5.0 ,,13 Mar 2018,,Chilax within an hour of use!
1720,,,2.0 ,,13 Mar 2018,,Two Stars
1721,,,3.0 ,,13 Mar 2018,,Three Stars
1722,,,3.0 ,,13 Mar 2018,,"they are fine, but the colors totally change when using them"
1723,,,4.0 ,,13 Mar 2018,,It works.
1724,,,5.0 ,,11 Mar 2018,,Good fit. Easy on the eyes.
1725,,,5.0 ,,11 Mar 2018,,They make you feel good because they block a lot of color entering your ...
1726,,,1.0 ,,11 Mar 2018,,disappointment
1727,,,5.0 ,,11 Mar 2018,,They work for me
1728,,,4.0 ,,10 Mar 2018,,They work
1729,,,5.0 ,,10 Mar 2018,,great deal and great performance
1730,,,3.0 ,,10 Mar 2018,,Three Stars
1731,,,5.0 ,,10 Mar 2018,,A good idea
1732,,,4.0 ,,09 Mar 2018,,Blue Light Blocking Glasses
1733,,,5.0 ,,08 Mar 2018,,Awesome glasses!! Great buy.
1734,,,2.0 ,,07 Mar 2018,,The price is affordable. It is hard to wear ...
1735,,,5.0 ,,07 Mar 2018,,Good price and great product
1736,,,4.0 ,,05 Mar 2018,,Four Stars
1737,,,4.0 ,,05 Mar 2018,,Four Stars
1738,,,3.0 ,,05 Mar 2018,,Three Stars
1739,,,5.0 ,,04 Mar 2018,,Better sleep
1740,,,5.0 ,,04 Mar 2018,,Five Stars
1741,,,5.0 ,,04 Mar 2018,,Five Stars
1742,,,2.0 ,,04 Mar 2018,,Not blue blockers
1743,,,1.0 ,,01 Mar 2018,,One Star
1744,,,5.0 ,,01 Mar 2018,,Five Stars
1745,,,5.0 ,,01 Mar 2018,,True Blue Blocking
1746,,,5.0 ,,01 Mar 2018,,"EXCELLENT AMBER-COLOR SAFETY GLASSES, FOR COMPUTER USE AT NIGHT & OUTDOORS WHEN IN THE SUN"
1747,,,3.0 ,,28 Feb 2018,,Difficult to wear if you wear glasses.
1748,,,5.0 ,,27 Feb 2018,,Five Stars
1749,,,3.0 ,,26 Feb 2018,,For small heads only.
1750,,,3.0 ,,25 Feb 2018,,Okay
1751,,,2.0 ,,25 Feb 2018,,Two Stars
1752,,,1.0 ,,25 Feb 2018,,Terrible Fitting!
1753,,,5.0 ,,25 Feb 2018,,You really do need blue light protection. This is an inexpensive way to get it.
1754,,,4.0 ,,25 Feb 2018,,Four Stars
1755,,,1.0 ,,24 Feb 2018,,One Star
1756,,,5.0 ,,24 Feb 2018,,WOrks
1757,,,5.0 ,,23 Feb 2018,,"Tested to block 90% Blue Light, UV"
1758,,,4.0 ,,23 Feb 2018,,Works as advertised but ugly
1759,,,3.0 ,,22 Feb 2018,,Three Stars
1760,,,5.0 ,,22 Feb 2018,,My eyes! The goggles do something! These things ...
1761,,,3.0 ,,21 Feb 2018,,Size runs small they work great but are tight on my head and leave lines ...
1762,,,5.0 ,,21 Feb 2018,,Finally - a pair that actually blocks blue light!
1763,,,5.0 ,,20 Feb 2018,,Five Stars
1764,,,1.0 ,,19 Feb 2018,,All who tried these glasses in our household felt they ...
1765,,,5.0 ,,18 Feb 2018,,Five Stars
1766,,,5.0 ,,18 Feb 2018,,These glasses have made a HUGE difference in my sleep ...
1767,,,2.0 ,,17 Feb 2018,,Two Stars
1768,,,5.0 ,,16 Feb 2018,,Five Stars
1769,,,5.0 ,,16 Feb 2018,,I recommend!
1770,,,1.0 ,,16 Feb 2018,,One Star
1771,,,1.0 ,,15 Feb 2018,,NOT BLUE LIGHT BLOCKING COMPUTER GLASSES
1772,,,2.0 ,,14 Feb 2018,,Two Stars
1773,,,4.0 ,,14 Feb 2018,,Very yellow. Blocks blue as described. Better sleep...we will see.
1774,,,5.0 ,,14 Feb 2018,,Best blue blocking so far!
1775,,,5.0 ,,12 Feb 2018,,PASSED BLUELIGHT TEST
1776,,,5.0 ,,11 Feb 2018,,Five Stars
1777,,,5.0 ,,11 Feb 2018,,Five Stars
1778,,,5.0 ,,10 Feb 2018,,Five Stars
1779,,,5.0 ,,10 Feb 2018,,Five Stars
1780,,,3.0 ,,09 Feb 2018,,"Fir Amazon o list as it's choice, I wonder ..."
1781,,,5.0 ,,09 Feb 2018,,"These work great, really softening lighting in the evening"
1782,,,5.0 ,,08 Feb 2018,,Sleep!
1783,,,5.0 ,,08 Feb 2018,,Five Stars
1784,,,5.0 ,,08 Feb 2018,,I lovemine!!
1785,,,4.0 ,,08 Feb 2018,,"Works good, looks dumb."
1786,,,5.0 ,,08 Feb 2018,,Five Stars
1787,,,5.0 ,,07 Feb 2018,,I highly recommend!!
1788,,,5.0 ,,07 Feb 2018,,"Uncomfortable, but for the price, who cares"
1789,,,5.0 ,,07 Feb 2018,,Look like a dork but protect your eyes
1790,,,5.0 ,,07 Feb 2018,,Great tested blue spectrum blockers at a great price!
1791,,,1.0 ,,06 Feb 2018,,Once again another cheap pair of glasses
1792,,,5.0 ,,06 Feb 2018,,Totally block blue light
1793,,,5.0 ,,04 Feb 2018,,Very happy with purchase!
1794,,,3.0 ,,31 Jan 2018,,Three Stars
1795,,,5.0 ,,31 Jan 2018,,Nice blue blockers
